time_s,RequestScannerOn_raw,RecordScannerOn_raw,Periodicity_raw,Phase_raw,Left-Right_raw,Ant.-Post._raw,Head-Feet_raw,MarkerBlockFound_raw
13.24,0.0,0.0,43675.0,21068.0,2017.0,46507.0,65369.0,0.0
13.28,0.0,0.0,44472.0,21747.0,1728.0,48219.0,65378.0,0.0
13.32,0.0,0.0,47296.0,22396.0,1387.0,49901.0,65377.0,0.0
13.36,0.0,0.0,48902.0,23059.0,1153.0,51196.0,65276.0,0.0
13.4,0.0,0.0,48616.0,23713.0,864.0,52712.0,65269.0,0.0
13.44,0.0,0.0,52650.0,24368.0,1111.0,53919.0,65176.0,0.0
13.48,0.0,0.0,53713.0,25028.0,1596.0,55086.0,65104.0,0.0
13.52,0.0,0.0,54101.0,25679.0,1753.0,56510.0,65137.0,0.0
13.56,0.0,0.0,53544.0,26340.0,1774.0,57812.0,65169.0,0.0
13.6,0.0,0.0,58515.0,26991.0,1688.0,58658.0,65081.0,0.0
13.64,0.0,0.0,58766.0,27645.0,1632.0,59443.0,65017.0,0.0
13.68,0.0,0.0,59152.0,28304.0,1648.0,60313.0,65019.0,0.0
13.72,0.0,0.0,60076.0,28954.0,1593.0,61062.0,65008.0,0.0
13.76,0.0,0.0,61268.0,29613.0,1474.0,61741.0,65027.0,0.0
13.8,0.0,0.0,60037.0,30267.0,1539.0,62571.0,65112.0,0.0
13.84,0.0,0.0,59480.0,30922.0,1490.0,63101.0,65144.0,0.0
13.88,0.0,0.0,60537.0,31581.0,1280.0,63369.0,65134.0,0.0
13.92,0.0,0.0,61190.0,32232.0,1216.0,63358.0,65078.0,0.0
13.96,0.0,0.0,59826.0,32893.0,1156.0,63289.0,65048.0,0.0
14.0,0.0,0.0,59269.0,33546.0,1071.0,63154.0,65033.0,0.0
14.04,0.0,0.0,60594.0,34201.0,1084.0,62987.0,65051.0,0.0
14.08,0.0,0.0,59769.0,34843.0,1152.0,62979.0,65142.0,0.0
14.12,0.0,0.0,58810.0,35494.0,1239.0,62611.0,65159.0,0.0
14.16,0.0,0.0,59059.0,36153.0,1356.0,62046.0,65160.0,0.0
14.2,0.0,0.0,58772.0,36806.0,1424.0,61372.0,65163.0,0.0
14.24,0.0,0.0,58485.0,37462.0,1455.0,60427.0,65117.0,0.0
14.28,0.0,0.0,56589.0,38138.0,1591.0,59570.0,65124.0,0.0
14.32,0.0,0.0,0.0,38790.0,1570.0,58405.0,65077.0,0.0
14.36,0.0,0.0,0.0,39448.0,1650.0,57508.0,65108.0,0.0
14.4,0.0,0.0,0.0,40104.0,1626.0,56230.0,65023.0,0.0
14.44,0.0,0.0,50490.0,40759.0,1608.0,54923.0,65020.0,0.0
14.48,0.0,0.0,51278.0,41419.0,1015.0,53225.0,64897.0,0.0
14.52,0.0,0.0,50726.0,42076.0,940.0,51695.0,64869.0,0.0
14.56,0.0,0.0,49907.0,42735.0,1161.0,50365.0,64897.0,0.0
14.6,0.0,0.0,46280.0,43387.0,1505.0,49225.0,65001.0,0.0
14.64,0.0,0.0,45329.0,44044.0,1625.0,47677.0,65004.0,0.0
14.68,0.0,0.0,43176.0,44701.0,2374.0,46029.0,64976.0,0.0
14.72,0.0,0.0,41559.0,45356.0,2548.0,44302.0,64959.0,0.0
14.76,0.0,0.0,53435.0,46010.0,2882.0,42624.0,64969.0,0.0
14.8,0.0,0.0,63567.0,46666.0,2775.0,40465.0,64847.0,0.0
14.84,0.0,0.0,62479.0,47325.0,2967.0,38387.0,64778.0,0.0
14.88,0.0,65535.0,62459.0,47981.0,2576.0,36181.0,64685.0,0.0
14.92,0.0,65535.0,62172.0,48642.0,1900.0,34037.0,64628.0,0.0
14.96,0.0,65535.0,61486.0,49295.0,1394.0,31992.0,64573.0,0.0
15.0,0.0,65535.0,59600.0,49949.0,1689.0,30218.0,64605.0,0.0
15.04,0.0,65535.0,58914.0,50603.0,1875.0,28519.0,64635.0,0.0
15.08,0.0,65535.0,59962.0,51238.0,2660.0,26612.0,64593.0,0.0
15.12,0.0,65535.0,59143.0,51896.0,3487.0,24833.0,64584.0,0.0
15.16,0.0,65535.0,59790.0,52542.0,3837.0,23116.0,64589.0,0.0
15.2,0.0,65535.0,39803.0,53195.0,3647.0,21172.0,64536.0,0.0
15.24,0.0,65535.0,41255.0,53851.0,2913.0,18913.0,64369.0,0.0
15.28,0.0,65535.0,42838.0,54525.0,1677.0,16665.0,64205.0,0.0
15.32,0.0,65535.0,45617.0,55185.0,1325.0,14961.0,64179.0,0.0
15.36,0.0,65535.0,47597.0,55837.0,1181.0,13287.0,64132.0,0.0
15.4,0.0,65535.0,47981.0,56495.0,1330.0,11774.0,64115.0,0.0
15.44,0.0,65535.0,50357.0,57154.0,1358.0,10015.0,63977.0,0.0
15.48,0.0,65535.0,49943.0,57808.0,1378.0,8677.0,63965.0,0.0
15.52,0.0,65535.0,48732.0,58467.0,1437.0,7361.0,63918.0,0.0
15.56,0.0,65535.0,48982.0,59119.0,1550.0,5977.0,63818.0,0.0
15.6,0.0,65535.0,52417.0,59773.0,1860.0,5013.0,63827.0,0.0
15.64,0.0,65535.0,53462.0,60432.0,2435.0,4044.0,63786.0,0.0
15.68,0.0,65535.0,54639.0,61084.0,2595.0,3393.0,63830.0,0.0
15.72,0.0,65535.0,55284.0,61744.0,2665.0,2644.0,63789.0,0.0
15.76,0.0,65535.0,56725.0,62397.0,2568.0,1715.0,63666.0,0.0
15.8,0.0,65535.0,56177.0,63051.0,2548.0,1173.0,63644.0,0.0
15.84,0.0,65535.0,55629.0,63711.0,2499.0,954.0,63669.0,0.0
15.88,0.0,65535.0,56936.0,64364.0,2395.0,390.0,63546.0,0.0
15.92,0.0,65535.0,57845.0,65024.0,2379.0,183.0,63491.0,0.0
15.96,0.0,65535.0,56635.0,104.0,2337.0,0.0,63408.0,0.0
16.0,0.0,65535.0,56750.0,758.0,2691.0,171.0,63397.0,0.0
16.04,0.0,65535.0,58583.0,1418.0,3806.0,599.0,63403.0,0.0
16.08,0.0,65535.0,58301.0,2054.0,3981.0,871.0,63352.0,0.0
16.12,0.0,65535.0,57622.0,2715.0,3906.0,1628.0,63403.0,0.0
16.16,0.0,65535.0,58925.0,3368.0,3917.0,2218.0,63372.0,0.0
16.2,0.0,65535.0,59567.0,4021.0,3832.0,2875.0,63321.0,0.0
16.24,0.0,65535.0,58227.0,4682.0,4236.0,3686.0,63278.0,0.0
16.28,0.0,65535.0,57813.0,5349.0,4743.0,4619.0,63253.0,0.0
16.32,0.0,65535.0,54364.0,6011.0,4722.0,5503.0,63180.0,0.0
16.36,0.0,65535.0,54347.0,6664.0,3532.0,6571.0,63161.0,0.0
16.4,0.0,65535.0,53539.0,7315.0,2656.0,7633.0,63072.0,0.0
16.44,0.0,65535.0,49699.0,7979.0,2439.0,9102.0,63081.0,0.0
16.48,0.0,65535.0,52188.0,8630.0,2255.0,10532.0,63038.0,0.0
16.52,0.0,65535.0,50986.0,9295.0,2371.0,12502.0,63138.0,0.0
16.56,0.0,65535.0,48994.0,9952.0,2464.0,14254.0,63156.0,0.0
16.6,0.0,65535.0,46082.0,10602.0,2797.0,15853.0,63075.0,0.0
16.64,0.0,65535.0,44357.0,11264.0,3844.0,17708.0,63055.0,0.0
16.68,0.0,65535.0,42369.0,11916.0,4017.0,19529.0,63024.0,0.0
16.72,0.0,65535.0,41040.0,12570.0,5281.0,21050.0,62882.0,0.0
16.76,0.0,65535.0,45893.0,13221.0,5390.0,22763.0,62805.0,0.0
16.8,0.0,65535.0,45879.0,13869.0,5290.0,24755.0,62800.0,0.0
16.84,0.0,65535.0,46127.0,14527.0,4722.0,26727.0,62798.0,0.0
16.88,0.0,65535.0,46507.0,15178.0,3565.0,28510.0,62715.0,0.0
16.92,0.0,65535.0,42552.0,15833.0,3003.0,30538.0,62696.0,0.0
16.96,0.0,65535.0,42276.0,16488.0,2956.0,32687.0,62708.0,0.0
17.0,0.0,65535.0,42788.0,17135.0,3555.0,34559.0,62612.0,0.0
17.04,0.0,65535.0,42906.0,17789.0,4607.0,36465.0,62545.0,0.0
17.08,0.0,65535.0,42499.0,18420.0,5137.0,38258.0,62435.0,0.0
17.12,0.0,65535.0,44060.0,19068.0,5078.0,39952.0,62338.0,0.0
17.16,0.0,65535.0,44177.0,19715.0,4954.0,41784.0,62283.0,0.0
17.2,0.0,65535.0,40363.0,20358.0,4837.0,43543.0,62214.0,0.0
17.24,0.0,65535.0,42053.0,21015.0,4609.0,45446.0,62215.0,0.0
17.28,0.0,65535.0,43350.0,21675.0,4262.0,47049.0,62129.0,0.0
17.32,0.0,65535.0,45431.0,22327.0,3859.0,48666.0,62082.0,0.0
17.36,0.0,65535.0,48427.0,22979.0,3760.0,50101.0,61976.0,0.0
17.4,0.0,65535.0,49982.0,23623.0,3490.0,51747.0,61974.0,0.0
17.44,0.0,65535.0,51406.0,24284.0,3681.0,53141.0,61898.0,0.0
17.48,0.0,65535.0,55443.0,24933.0,4194.0,54382.0,61791.0,0.0
17.52,0.0,65535.0,55034.0,25589.0,4371.0,55962.0,61838.0,0.0
17.56,0.0,65535.0,55278.0,26244.0,4425.0,57273.0,61815.0,0.0
17.6,0.0,65535.0,58788.0,26893.0,4441.0,58386.0,61776.0,0.0
17.64,0.0,65535.0,59031.0,27558.0,4400.0,59475.0,61763.0,0.0
17.68,0.0,65535.0,58882.0,28209.0,4460.0,60526.0,61768.0,0.0
17.72,0.0,65535.0,59517.0,28866.0,4436.0,61093.0,61668.0,0.0
17.76,0.0,65535.0,61456.0,29524.0,4411.0,61870.0,61664.0,0.0
17.8,0.0,65535.0,60654.0,30171.0,4424.0,62349.0,61612.0,0.0
17.84,0.0,65535.0,59722.0,30836.0,4347.0,62691.0,61547.0,0.0
17.88,0.0,65535.0,59834.0,31487.0,4370.0,63125.0,61555.0,0.0
17.92,0.0,65535.0,61510.0,32144.0,4297.0,63389.0,61549.0,0.0
17.96,0.0,65535.0,60188.0,32802.0,4205.0,63559.0,61535.0,0.0
18.0,0.0,65535.0,59518.0,33449.0,4206.0,63434.0,61484.0,0.0
18.04,0.0,65535.0,60802.0,34113.0,4292.0,63445.0,61503.0,0.0
18.08,0.0,65535.0,60132.0,34749.0,4293.0,63051.0,61442.0,0.0
18.12,0.0,65535.0,59072.0,35405.0,4383.0,62565.0,61393.0,0.0
18.16,0.0,65535.0,59054.0,36064.0,4481.0,61875.0,61313.0,0.0
18.2,0.0,65535.0,59556.0,36713.0,4627.0,61132.0,61269.0,0.0
18.24,0.0,65535.0,58888.0,37377.0,4782.0,60311.0,61224.0,0.0
18.28,0.0,65535.0,57830.0,38047.0,4730.0,59249.0,61140.0,0.0
18.32,0.0,65535.0,55084.0,38704.0,4797.0,58205.0,61100.0,0.0
18.36,0.0,65535.0,54807.0,39364.0,4865.0,57150.0,61080.0,0.0
18.4,0.0,65535.0,54660.0,40015.0,4944.0,55824.0,61017.0,0.0
18.44,0.0,65535.0,53346.0,40681.0,4916.0,54375.0,60939.0,0.0
18.48,0.0,65535.0,51902.0,41335.0,4402.0,52797.0,60878.0,0.0
18.52,0.0,65535.0,51107.0,41992.0,4152.0,51342.0,60860.0,0.0
18.56,0.0,65535.0,49406.0,42653.0,4505.0,50015.0,60897.0,0.0
18.6,0.0,65535.0,47317.0,43305.0,4753.0,48701.0,60958.0,0.0
18.64,0.0,65535.0,45099.0,43974.0,5041.0,47013.0,60909.0,0.0
18.68,0.0,65535.0,42623.0,44633.0,5504.0,45165.0,60847.0,0.0
18.72,0.0,65535.0,41315.0,45292.0,6055.0,43478.0,60831.0,0.0
18.76,0.0,65535.0,63184.0,45964.0,6144.0,41327.0,60709.0,0.0
18.8,0.0,65535.0,63164.0,46613.0,6159.0,39442.0,60678.0,0.0
18.84,0.0,65535.0,62498.0,47281.0,6186.0,37623.0,60683.0,0.0
18.88,0.0,65535.0,61573.0,47936.0,5813.0,35820.0,60711.0,0.0
18.92,0.0,65535.0,61684.0,48588.0,5016.0,33834.0,60668.0,0.0
18.96,0.0,65535.0,61018.0,49251.0,4667.0,32019.0,60698.0,0.0
19.0,0.0,65535.0,59966.0,49898.0,4765.0,30159.0,60687.0,0.0
19.04,0.0,65535.0,58526.0,50565.0,5030.0,28324.0,60689.0,0.0
19.08,0.0,65535.0,59541.0,51204.0,5696.0,26301.0,60626.0,0.0
19.12,0.0,65535.0,59136.0,51855.0,6640.0,24710.0,60665.0,0.0
19.16,0.0,65535.0,59376.0,52521.0,7014.0,22877.0,60646.0,0.0
19.2,0.0,65535.0,40002.0,53165.0,6927.0,21066.0,60626.0,0.0
19.24,0.0,65535.0,40506.0,53822.0,6324.0,19391.0,60652.0,0.0
19.28,0.0,65535.0,42299.0,54489.0,5206.0,17515.0,60589.0,0.0
19.32,0.0,65535.0,44606.0,55138.0,4545.0,15574.0,60469.0,0.0
19.36,0.0,65535.0,47428.0,55800.0,4519.0,13803.0,60403.0,0.0
19.4,0.0,65535.0,49604.0,56447.0,4689.0,11974.0,60278.0,0.0
19.44,0.0,65535.0,49460.0,57105.0,4785.0,10371.0,60218.0,0.0
19.48,0.0,65535.0,51247.0,57757.0,4936.0,9147.0,60232.0,0.0
19.52,0.0,65535.0,50330.0,58406.0,4990.0,8043.0,60252.0,0.0
19.56,0.0,65535.0,51087.0,59065.0,5053.0,6825.0,60202.0,0.0
19.6,0.0,65535.0,54673.0,59713.0,5372.0,5709.0,60145.0,0.0
19.64,0.0,65535.0,55428.0,60372.0,5802.0,4535.0,60055.0,0.0
19.68,0.0,65535.0,55026.0,61028.0,5984.0,3539.0,59980.0,0.0
19.72,0.0,65535.0,55137.0,61679.0,6075.0,2732.0,59945.0,0.0
19.76,0.0,65535.0,57048.0,62338.0,5936.0,2303.0,59978.0,0.0
19.8,0.0,65535.0,56774.0,62989.0,5881.0,1550.0,59865.0,0.0
19.84,0.0,65535.0,55986.0,63649.0,5864.0,1109.0,59831.0,0.0
19.88,0.0,65535.0,57252.0,64303.0,5764.0,724.0,59758.0,0.0
19.92,0.0,65535.0,58262.0,64956.0,5818.0,708.0,59779.0,0.0
19.96,0.0,65535.0,57089.0,44.0,5819.0,849.0,59787.0,0.0
20.0,0.0,65535.0,57072.0,696.0,6245.0,1277.0,59851.0,0.0
20.04,0.0,65535.0,58978.0,1358.0,7224.0,1988.0,59950.0,0.0
20.08,0.0,65535.0,58831.0,1998.0,7438.0,2133.0,59836.0,0.0
20.12,0.0,65535.0,57917.0,2652.0,7419.0,2404.0,59760.0,0.0
20.16,0.0,65535.0,58027.0,3314.0,7319.0,2880.0,59690.0,0.0
20.2,0.0,65535.0,60186.0,3966.0,7311.0,3423.0,59619.0,0.0
20.24,0.0,65535.0,58888.0,4625.0,7621.0,3856.0,59460.0,0.0
20.28,0.0,65535.0,58102.0,5298.0,8040.0,4758.0,59426.0,0.0
20.32,0.0,65535.0,56421.0,5951.0,8104.0,5716.0,59389.0,0.0
20.36,0.0,65535.0,54997.0,6614.0,6937.0,7029.0,59424.0,0.0
20.4,0.0,65535.0,54980.0,7272.0,6166.0,8504.0,59470.0,0.0
20.44,0.0,65535.0,56881.0,7933.0,5929.0,10008.0,59476.0,0.0
20.48,0.0,65535.0,53286.0,8593.0,5638.0,11314.0,59390.0,0.0
20.52,0.0,65535.0,50715.0,9243.0,5581.0,12780.0,59344.0,0.0
20.56,0.0,65535.0,48656.0,9908.0,5634.0,14655.0,59386.0,0.0
20.6,0.0,65535.0,44684.0,10564.0,6110.0,16322.0,59348.0,0.0
20.64,0.0,65535.0,44542.0,11215.0,7151.0,17616.0,59148.0,0.0
20.68,0.0,65535.0,42998.0,11871.0,7363.0,19073.0,59013.0,0.0
20.72,0.0,65535.0,41071.0,12520.0,8588.0,20774.0,58943.0,0.0
20.76,0.0,65535.0,46032.0,13177.0,8665.0,22389.0,58818.0,0.0
20.8,0.0,65535.0,46273.0,13826.0,8699.0,24129.0,58744.0,0.0
20.84,0.0,65535.0,47278.0,14476.0,8046.0,25931.0,58675.0,0.0
20.88,0.0,65535.0,46500.0,15133.0,6924.0,28033.0,58707.0,0.0
20.92,0.0,65535.0,43174.0,15778.0,6354.0,30003.0,58678.0,0.0
20.96,0.0,65535.0,42397.0,16437.0,6217.0,32218.0,58694.0,0.0
21.0,0.0,65535.0,42766.0,17090.0,6976.0,34170.0,58643.0,0.0
21.04,0.0,65535.0,43899.0,17732.0,7852.0,35650.0,58420.0,0.0
21.08,0.0,65535.0,43504.0,18375.0,8202.0,37438.0,58326.0,0.0
21.12,0.0,65535.0,43872.0,19017.0,8213.0,39116.0,58214.0,0.0
21.16,0.0,65535.0,45384.0,19674.0,7971.0,41054.0,58190.0,0.0
21.2,0.0,65535.0,40795.0,20334.0,7979.0,43207.0,58244.0,0.0
21.24,0.0,65535.0,41673.0,20974.0,7768.0,44953.0,58181.0,0.0
21.28,0.0,65535.0,44327.0,21654.0,7445.0,46542.0,58108.0,0.0
21.32,0.0,65535.0,45457.0,22299.0,7056.0,48220.0,58053.0,0.0
21.36,0.0,65535.0,48489.0,22980.0,6958.0,49768.0,57994.0,0.0
21.4,0.0,65535.0,51266.0,23638.0,6641.0,51315.0,57954.0,0.0
21.44,0.0,65535.0,51505.0,24289.0,6988.0,53275.0,58043.0,0.0
21.48,0.0,65535.0,54152.0,24958.0,7596.0,55077.0,58108.0,0.0
21.52,0.0,65535.0,54643.0,25607.0,7773.0,56725.0,58149.0,0.0
21.56,0.0,65535.0,53233.0,26273.0,7928.0,58198.0,58192.0,0.0
21.6,0.0,65535.0,57398.0,26931.0,7884.0,59094.0,58081.0,0.0
21.64,0.0,65535.0,59281.0,27581.0,7866.0,59954.0,58003.0,0.0
21.68,0.0,65535.0,59136.0,28248.0,7820.0,60893.0,57988.0,0.0
21.72,0.0,65535.0,59118.0,28896.0,7836.0,61701.0,57955.0,0.0
21.76,0.0,65535.0,61378.0,29560.0,7827.0,62479.0,57964.0,0.0
21.8,0.0,65535.0,60727.0,30218.0,7873.0,62917.0,57879.0,0.0
21.84,0.0,65535.0,60077.0,30867.0,7849.0,63363.0,57853.0,0.0
21.88,0.0,65535.0,60944.0,31532.0,7742.0,63520.0,57782.0,0.0
21.92,0.0,65535.0,61810.0,32179.0,7673.0,63576.0,57705.0,0.0
21.96,0.0,65535.0,60402.0,32843.0,7647.0,63668.0,57687.0,0.0
22.0,0.0,65535.0,59626.0,33499.0,7620.0,63713.0,57670.0,0.0
22.04,0.0,65535.0,60997.0,34149.0,7569.0,63217.0,57549.0,0.0
22.08,0.0,65535.0,60474.0,34798.0,7611.0,62902.0,57511.0,0.0
22.12,0.0,65535.0,59446.0,35444.0,7735.0,62532.0,57496.0,0.0
22.16,0.0,65535.0,59302.0,36105.0,7942.0,62240.0,57540.0,0.0
22.2,0.0,65535.0,59410.0,36761.0,8126.0,61634.0,57517.0,0.0
22.24,0.0,65535.0,57627.0,37409.0,8052.0,60645.0,57425.0,0.0
22.28,0.0,65535.0,56727.0,38086.0,8163.0,59995.0,57459.0,0.0
22.32,0.0,65535.0,54064.0,38732.0,8250.0,58829.0,57378.0,0.0
22.36,0.0,65535.0,53670.0,39393.0,8176.0,57579.0,57302.0,0.0
22.4,0.0,65535.0,52898.0,40042.0,8404.0,56619.0,57344.0,0.0
22.44,0.0,65535.0,52378.0,40689.0,8379.0,55307.0,57312.0,0.0
22.48,0.0,65535.0,51733.0,41349.0,7621.0,53520.0,57170.0,0.0
22.52,0.0,65535.0,51340.0,41996.0,7384.0,51691.0,57044.0,0.0
22.56,0.0,65535.0,49438.0,42662.0,7727.0,49971.0,56969.0,0.0
22.6,0.0,65535.0,46028.0,43321.0,7852.0,48135.0,56877.0,0.0
22.64,0.0,65535.0,43625.0,43974.0,8136.0,46377.0,56828.0,0.0
22.68,0.0,65535.0,41978.0,44640.0,8630.0,44573.0,56762.0,0.0
22.72,0.0,65535.0,41338.0,45293.0,9095.0,42780.0,56733.0,0.0
22.76,0.0,65535.0,62679.0,45953.0,9284.0,41034.0,56722.0,0.0
22.8,0.0,65535.0,62660.0,46612.0,9357.0,39133.0,56684.0,0.0
22.84,0.0,65535.0,61386.0,47266.0,9510.0,37124.0,56627.0,0.0
22.88,0.0,65535.0,61117.0,47934.0,8934.0,35025.0,56562.0,0.0
22.92,0.0,65535.0,60597.0,48589.0,8177.0,33040.0,56553.0,0.0
22.96,0.0,65535.0,60453.0,49255.0,7881.0,31112.0,56535.0,0.0
23.0,0.0,65535.0,59683.0,49918.0,8105.0,29177.0,56507.0,0.0
23.04,0.0,65535.0,58412.0,50576.0,8442.0,27179.0,56452.0,0.0
23.08,0.0,65535.0,59271.0,51226.0,9099.0,25307.0,56426.0,0.0
23.12,0.0,65535.0,59254.0,51884.0,10020.0,23587.0,56440.0,0.0
23.16,0.0,65535.0,40200.0,52551.0,10374.0,21661.0,56380.0,0.0
23.2,0.0,65535.0,40814.0,53216.0,10067.0,19758.0,56338.0,0.0
23.24,0.0,65535.0,42805.0,53874.0,9556.0,18112.0,56358.0,0.0
23.28,0.0,65535.0,43668.0,54555.0,8464.0,16403.0,56350.0,0.0
23.32,0.0,65535.0,46282.0,55209.0,8056.0,14746.0,56326.0,0.0
23.36,0.0,65535.0,48519.0,55849.0,7980.0,13115.0,56277.0,0.0
23.4,0.0,65535.0,48629.0,56506.0,8100.0,11641.0,56276.0,0.0
23.44,0.0,65535.0,52489.0,57160.0,8064.0,10083.0,56206.0,0.0
23.48,0.0,65535.0,50600.0,57824.0,8199.0,8649.0,56160.0,0.0
23.52,0.0,65535.0,49460.0,58476.0,8229.0,7448.0,56155.0,0.0
23.56,0.0,65535.0,51444.0,59136.0,8312.0,6459.0,56180.0,0.0
23.6,0.0,65535.0,54050.0,59794.0,8744.0,5345.0,56141.0,0.0
23.64,0.0,65535.0,55905.0,60442.0,9254.0,4647.0,56175.0,0.0
23.68,0.0,65535.0,55515.0,61105.0,9449.0,3571.0,56081.0,0.0
23.72,0.0,65535.0,56122.0,61754.0,9474.0,2971.0,56098.0,0.0
23.76,0.0,65535.0,57477.0,62414.0,9366.0,2246.0,56039.0,0.0
23.8,0.0,65535.0,57210.0,63071.0,9359.0,1623.0,55983.0,0.0
23.84,0.0,65535.0,56446.0,63719.0,9388.0,1382.0,55993.0,0.0
23.88,0.0,65535.0,57550.0,64383.0,9201.0,990.0,55929.0,0.0
23.92,0.0,65535.0,58654.0,65032.0,9270.0,972.0,55930.0,0.0
23.96,0.0,65535.0,57516.0,120.0,9269.0,932.0,55886.0,0.0
24.0,0.0,65535.0,57997.0,777.0,9648.0,1099.0,55874.0,0.0
24.04,0.0,65535.0,59224.0,1424.0,10624.0,1247.0,55798.0,0.0
24.08,0.0,65535.0,59206.0,2072.0,10845.0,1594.0,55775.0,0.0
24.12,0.0,65535.0,58318.0,2720.0,10783.0,2194.0,55775.0,0.0
24.16,0.0,65535.0,59420.0,3378.0,10707.0,2411.0,55638.0,0.0
24.2,0.0,65535.0,60272.0,4037.0,10707.0,3224.0,55636.0,0.0
24.24,0.0,65535.0,59136.0,4686.0,11060.0,4035.0,55599.0,0.0
24.28,0.0,65535.0,58374.0,5366.0,11495.0,4882.0,55544.0,0.0
24.32,0.0,65535.0,56618.0,6018.0,11387.0,6094.0,55570.0,0.0
24.36,0.0,65535.0,55236.0,6678.0,10362.0,7403.0,55614.0,0.0
24.4,0.0,65535.0,55220.0,7335.0,9606.0,8550.0,55549.0,0.0
24.44,0.0,65535.0,50117.0,7978.0,9314.0,9439.0,55377.0,0.0
24.48,0.0,65535.0,52459.0,8638.0,9049.0,10640.0,55282.0,0.0
24.52,0.0,65535.0,51452.0,9285.0,9118.0,12094.0,55230.0,0.0
24.56,0.0,65535.0,50197.0,9936.0,9208.0,13661.0,55205.0,0.0
24.6,0.0,65535.0,47209.0,10592.0,9496.0,15418.0,55177.0,0.0
24.64,0.0,65535.0,44841.0,11236.0,10511.0,16941.0,55052.0,0.0
24.68,0.0,65535.0,43342.0,11896.0,10661.0,18580.0,54964.0,0.0
24.72,0.0,65535.0,42215.0,12543.0,12009.0,20143.0,54834.0,0.0
24.76,0.0,65535.0,43688.0,13197.0,12217.0,21834.0,54757.0,0.0
24.8,0.0,65535.0,47634.0,13853.0,12053.0,23558.0,54664.0,0.0
24.84,0.0,65535.0,47620.0,14495.0,11487.0,25346.0,54604.0,0.0
24.88,0.0,65535.0,47730.0,15155.0,10383.0,27356.0,54601.0,0.0
24.92,0.0,65535.0,46109.0,15800.0,9574.0,29297.0,54551.0,0.0
24.96,0.0,65535.0,43500.0,16451.0,9433.0,31374.0,54533.0,0.0
25.0,0.0,65535.0,43487.0,17107.0,10083.0,33415.0,54488.0,0.0
25.04,0.0,65535.0,43845.0,17759.0,11070.0,35508.0,54469.0,0.0
25.08,0.0,65535.0,43585.0,18410.0,11638.0,37812.0,54508.0,0.0
25.12,0.0,65535.0,44189.0,19071.0,11748.0,40087.0,54569.0,0.0
25.16,0.0,65535.0,43436.0,19732.0,11595.0,42147.0,54569.0,0.0
25.2,0.0,65535.0,41696.0,20393.0,11590.0,44023.0,54531.0,0.0
25.24,0.0,65535.0,42177.0,21052.0,11427.0,45906.0,54531.0,0.0
25.28,0.0,65535.0,43891.0,21736.0,11070.0,47648.0,54485.0,0.0
25.32,0.0,65535.0,47576.0,22376.0,10630.0,49219.0,54419.0,0.0
25.36,0.0,65535.0,49780.0,23041.0,10582.0,50906.0,54394.0,0.0
25.4,0.0,65535.0,50012.0,23703.0,10245.0,52633.0,54405.0,0.0
25.44,0.0,65535.0,53322.0,24355.0,10560.0,54103.0,54358.0,0.0
25.48,0.0,65535.0,54414.0,25017.0,11178.0,55379.0,54256.0,0.0
25.52,0.0,65535.0,54891.0,25668.0,11345.0,56720.0,54232.0,0.0
25.56,0.0,65535.0,54136.0,26326.0,11428.0,58184.0,54257.0,0.0
25.6,0.0,65535.0,57688.0,26985.0,11504.0,59390.0,54242.0,0.0
25.64,0.0,65535.0,57794.0,27636.0,11603.0,60349.0,54185.0,0.0
25.68,0.0,65535.0,59498.0,28297.0,11610.0,61115.0,54104.0,0.0
25.72,0.0,65535.0,60341.0,28949.0,11559.0,61919.0,54085.0,0.0
25.76,0.0,65535.0,61920.0,29605.0,11484.0,62454.0,54004.0,0.0
25.8,0.0,65535.0,61042.0,30264.0,11582.0,63003.0,53970.0,0.0
25.84,0.0,65535.0,60411.0,30912.0,11560.0,63141.0,53842.0,0.0
25.88,0.0,65535.0,61129.0,31574.0,11521.0,63464.0,53824.0,0.0
25.92,0.0,65535.0,61971.0,32226.0,11405.0,63756.0,53827.0,0.0
25.96,0.0,65535.0,60726.0,32881.0,11446.0,64007.0,53830.0,0.0
26.0,0.0,65535.0,59850.0,33541.0,11451.0,63853.0,53770.0,0.0
26.04,0.0,65535.0,61181.0,34188.0,11464.0,63749.0,53751.0,0.0
26.08,0.0,65535.0,60795.0,34833.0,11508.0,63291.0,53672.0,0.0
26.12,0.0,65535.0,59797.0,35485.0,11613.0,62730.0,53605.0,0.0
26.16,0.0,65535.0,59780.0,36139.0,11786.0,62384.0,53625.0,0.0
26.2,0.0,65535.0,59762.0,36799.0,11924.0,61769.0,53613.0,0.0
26.24,0.0,65535.0,57909.0,37446.0,12017.0,60968.0,53562.0,0.0
26.28,0.0,65535.0,56913.0,38124.0,12075.0,60179.0,53560.0,0.0
26.32,0.0,65535.0,54204.0,38776.0,12120.0,58956.0,53459.0,0.0
26.36,0.0,65535.0,53944.0,39429.0,12119.0,57853.0,53428.0,0.0
26.4,0.0,65535.0,53072.0,40093.0,12128.0,56559.0,53377.0,0.0
26.44,0.0,65535.0,49878.0,40738.0,12036.0,55346.0,53369.0,0.0
26.48,0.0,65535.0,51941.0,41398.0,11485.0,53803.0,53311.0,0.0
